site_id,site_name,site_phase,context,lab_id,material,taxon,c14_age,c14_error,d13C,source,additional_references,outlier,hygiene_c1,hygiene_c2,hygience_c3,hygiene_c4,hygiene_c5,hygiene_a1,hygiene_a2,hygiene_a3,hygiene_a4,hygiene_sum,remarks
222,Yanik,Hajji Firuz,niv. P 7,P-1244,charcoal,,7035,69,,Bohner2004-ba,"Stuckenrath and Lawn 1969, Hole 1987, Chataigner 1995, Banadora",FALSE,,,,,,,,,,,
222,Yanik,Pisdeli,niv. MC 8,P-1245,charcoal,,5090,56,,Bohner2004-ba,"Stuckenrath and Lawn 1969, Chataigner 1995",FALSE,,,,,,,,,,,
222,Yanik,Pisdeli,niv. MC 17,P-1246,charcoal,,5267,73,,Bohner2004-ba,"Stuckenrath and Lawn 1969, Chataigner 1995",FALSE,,,,,,,,,,,
222,Yanik Tepe,,Level L-5,P-1247,charcoal,,4204,60,,NERD,Stuckenrath and Lawn 1969; CalPal,FALSE,,,,,,,,,,,
222,Yanik Tepe,,Level HX-6,P-1248,charcoal,,4149,76,,NERD,Stuckenrath and Lawn 1969; CalPal,FALSE,,,,,,,,,,,
222,Yanik Tepe,,Level L-7,P-1249,charcoal,,4437,77,,NERD,Stuckenrath and Lawn 1969; CalPal,FALSE,,,,,,,,,,,
222,Yanik Tepe,,Level L-3,P-1250,charcoal,,4315,59,,NERD,Stuckenrath and Lawn 1969; CalPal,FALSE,,,,,,,,,,,
222,Yanik Tepe,,Level L-3,P-1251,charcoal,,3918,101,,NERD,Stuckenrath and Lawn 1969; CalPal,FALSE,,,,,,,,,,,
222,Yanik Tepe,,,P-1252,charcoal,,3656,61,,NERD,Stuckenrath and Lawn 1969; CalPal,FALSE,,,,,,,,,,,
222,Yarim Tepe I,,niv. 7-8,LE-1070,,,7040,100,,Bohner2004-ba,"Merpert et al. 1976, Munchaev et al. 1981, Bernbeck 1994",FALSE,,,,,,,,,,,
222,Yarim Tepe I,,niv. 7,LE-1086,,,7150,90,,Bohner2004-ba,"Merpert et al. 1976, Munchaev et al. 1981, Bernbeck 1994",FALSE,,,,,,,,,,,
222,Yarim Tepe II,,"niv. Viii, entre -5,40 et -5,85 m",LE-1011,,,6790,180,,Bohner2004-ba,"Munchaev et al. 1981, Bernbeck 1994",FALSE,,,,,,,,,,,
222,Yarim Tepe II,,"niv. III, -1,50 m",LE-1012,,,7170,180,,Bohner2004-ba,Munchaev et al. 1981,FALSE,,,,,,,,,,,
222,Yarim Tepe II,,"niv. III, -1,70 � -1,90 m",LE-1015,,,6160,130,,Bohner2004-ba,"Merpert et al. 1981, Bernbeck 1994",FALSE,,,,,,,,,,,
222,Yarim Tepe II,,"niv. VI, -4,40 Xa -4,60 m",LE-1172,,,6430,80,,Bohner2004-ba,Munchaev et al. 1981,FALSE,,,,,,,,,,,
222,Yarim Tepe II,,"niv. VI, -4,20 m",LE-1173,,,6110,110,,Bohner2004-ba,Munchaev et al. 1981,FALSE,,,,,,,,,,,
222,Yarim Tepe II,,"niv. VI, -4,70 m",LE-1174,,,6440,80,,Bohner2004-ba,Munchaev et al. 1981,FALSE,,,,,,,,,,,
222,Yarim Tepe II,,"niv. VI, -4,30 m",LE-1211,,,6500,100,,Bohner2004-ba,Munchaev et al. 1981,FALSE,,,,,,,,,,,
222,Yarim Tepe II,,"niv. VII, -4,85 � -5,20 m",LE-1212,,,6400,120,,Bohner2004-ba,Munchaev et al. 1981,FALSE,,,,,,,,,,,
222,Yarim Tepe II,,"niv. VIII, -5,30 � 5,50 m",SOAN-1291,,,6660,40,,Bohner2004-ba,Munchaev et al. 1981,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"niv. I, Cheschmeh Ali",TUNC-10,,,4910,70,,Bohner2004-ba,Bovington and Masoumi 1972,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"-2,89 m",TUNC-12,carbonised wood,,7147,91,,Bohner2004-ba,Bovington and Masoumi 1972,FALSE,,,,,,,,,,,
223,Zawi Chemi Shanidar,,,W-179,charcoal,,12400,400,,Bohner2004-ba,"Hole and Flannery 1967, Hole 1987, Kozlowski 1994a",FALSE,,,,,,,,,,,
223,Zawi Chemi Shanidar,,,W-667,charcoal,,10600,300,,Bohner2004-ba,"Rubin and Alexander 1960, Solecki, R.S. 1963, Hole 1987, Kozlowski 1994a",FALSE,,,,,,,,,,,
223,Zawi Chemi Shanidar,,,W-681,charcoal,,10800,300,,Bohner2004-ba,"Rubin and Alexander 1960, Hole 1987, Kozlowski 1994a",FALSE,,,,,,,,,,,
224,Zeribar,,,Y-1160,pollen,,14800,300,,Bohner2004-ba,Hole 1987,FALSE,,,,,,,,,,,
224,Zeribar,,,Y-934,pollen,,5460,120,,Bohner2004-ba,Hole 1987,FALSE,,,,,,,,,,,
385,Eshkaft-e Gelimgoush,,Z-51.61,OxA-X-2660-37,charcoal,,5758,33,,Heydari-Guran et al. 2021,,FALSE,,,,,,,,,,,
385,Eshkaft-e Gelimgoush,,Z-51.54,OxA-X-2660-36,charcoal,Pistacia,5775,33,,Heydari-Guran et al. 2021,,FALSE,,,,,,,,,,,
385,Eshkaft-e Gelimgoush,,Z-51.26,OxA-33260,charcoal,Amygdalus,29160,220,,Heydari-Guran et al. 2021,,FALSE,,,,,,,,,,,
385,Eshkaft-e Gelimgoush,,Z-50.88,OxA-33259,charcoal,Amygdalus,30740,230,,Heydari-Guran et al. 2021,,FALSE,,,,,,,,,,,
385,Eshkaft-e Gelimgoush,,Z-50.66,OxA-X-2660-35,charcoal,Amygdalus,30370,220,,Heydari-Guran et al. 2021,,FALSE,,,,,,,,,,,
385,Eshkaft-e Gelimgoush,,Z-50.49,OxA-X-2659-43,charcoal,Amygdalus,35100,900,,Heydari-Guran et al. 2021,,FALSE,,,,,,,,,,,
